,Questions,Answers
666,Should I seek help or should my boyfriend and I seek help together?,"Both options seem reasonable.  Seeking individual therapy will help you to cope with the mood changes that come with bipolar disorder, will give you a space to vent your negative thoughts, and will allow you to find the coping mechanism to address life and relational challenges.  IF your boyfriend is interested in attending couples therapy with you, it will assist in identifying the problems in the relationship that pushed him to the breakup and will give both of you the tools to communicate and resolve conflicts.I am a Licensed Professional Counselor in Texas, currently providing individual, couples, and family therapy services in West Houston.  You may reach me at 787-466-5478 to schedule an appointment.    ¿Debería buscar ayuda yo sola o junto con mi novio?Mi novio me dejo recientemente por ser mal hablada.  El piensa que soy una p***a.  Yo sé que soy bipolar y que puedo ser egoísta.  El me llamo hoy para decirme que no puede continuar separado.  Yo estaba destruida y no quería que nos dejáramos desde el inicio, pero se lo horrible que puedo ser a veces y que no lo puedo evitar.  Es como si estuviera en guerra conmigo misma.  ¿Qué piensas?Ambas opciones son razonables.   Buscar terapia individual te ayudara a manejar los cambios de estado de ánimo que son partes del desorden bipolar, también te dará espacio para ventilar los pensamientos negativos y encontrar herramientas para enfrentar problemas relacionales y de la vida diaria.   SI tu novio está interesado, también pueden asistir a terapia de pareja para poder identificar las razones de la separación, y obtener las herramientas apropiadas para  comunicarse apropiadamente y resolver conflictos. 
Soy Consejera Profesional Licenciada en Texas y Puerto Rico, veo clientes en el este de Houston y proveo servicios de tele terapia.  Para una cita puedes llamar al 787-466-5478."
667,Should I stay with my manipulative husband?,"I think your own awareness will not allow you to continue in a bad relationship.Be glad something within you is telling you that there are better ways to be treated than how your husband does.For support and guidance in real time, look up the organizations in your area which help women to leave abusive relationships.You are not the first or only one and probably not the last woman who wants to leave an abusive partner.  Having guidance particular to you and your situation will help you move through what decisions to make as to how to leave this man."
668,Should I take my daughter to therapy?,"Hi Dillon,I'm from Canada, so I don't know the laws in your state. It depends on that a good deal, perhaps. In my opinion, a child should never be forced into a situation where they feel unsafe, even if it is ""supervised"". If the child is old enough to make a strong statement about not wanting to see a parent, then this should be honoured. Unfortunately, the laws don't always uphold a parent's right to do what is best for their child. I recommend you see a lawyer, who will advise you about how to proceed without putting yourself at risk of breaching custody agreements.If you feel your daughter can benefit from therapy, that is a separate question. Or is she already in therapy? A family therapist will typically meet with you alone first, in order to determine if therapy is a wise move for your child. It isn't always appropriate."
669,"Should I talk honestly to my brother about his girlfriend, risking our own relationship?","This is tricky and quite delicate.I wonder if you could talk with your brother about whether he would be willing to have a discussion with you about something that is important to you. I would also suggest trying to make clear your true intentions. For example:Telling him that he has the right to do what he wants with who he chooses to dateThat you are talking to him about this because you care about himThat your relationship with him is important to you and that you love him and care about himAlso try to stick to examples or ideas that are objectively observable (for example, when this happens ___, I notice ___). That way you are using facts rather than opinions and things that can be observed rather than subjective emotional decisionsI would also be curious with what your brother sees in this girl, and I might even recommend starting with thatI cannot underline enough the importance of having this come across as genuine, and for lack of a better word, gentle.I also be very honest with you that I cannot guarantee that he will react positively, neutrally, or even that he will have the discussion with you.Because it is true that he could choose to continue dating this girl and perhaps even hold it against you for a while, I would also encourage you to look at the importance of this to you and where you consider the risk-benefit ratio to be."
670,Should I tell my kids that Santa is real after their dad told them he is not?,"Well Boise, the cat's out of the bag now, isn't it? I love that you want to help your kids keep the magic of Christmas. They must want that too if they still believe in Santa into their teen years, which is unusual, I believe. I wonder if they had already figured it out anyway?But they know now, and your ex had the right to tell them if he felt it was best. So it's time to explain to them what a loving and magical thing it is that parents do, and Christmas can still be magical in so many ways. Really, who says they have to stop believing in Santa? Santa is very real as a spirit of surprise, generosity and love."
671,Should I tell my separated wife that I'm expecting a child with the woman I'm dating?,"Only tell your former girlfriend who is the mother of your son, what is necessary for her to know as it relates to your son.The mother of your son has every right as a parent to know who is directly involved in her son's life.First figure out how you will handle your current girlfriend's request to end the relationship you have with her.Without knowing whether you are in a relationship or not, is a key piece of information which the mother of your son would likely have interest to know and be entitled to know.Also, love is never enough to keep a marriage working.  Love is a wonderful emotion only managing daily life and family decisions requires commitment to the other person.Reflect within yourself if you are willing to commit to your current girlfriend.   Then you'd have a substantial offer to make to her of your willingness to be together with her."
672,"Should I wait for this guy to make a move, or just move on?","Well, as disappointed as you may very well feel from hearing this guy's answer, you know he doesn't want a relationship.What type of move would you like him to make?If you mean you'd be happy to have sex with this guy and not a relationship, then wait for as long as your patience allows.To wait for him to change his mind that he does want a relationship, doesn't have a very strong base on which to stand.Its possible to do this only consider the emotional price of your frustration to wait for someone to change their mind."
673,Should my step-daughters be told that their step-father has a child pornography addiction?,If the daughters are old & mature enough to understand substance abuse.  They should be told for their own empowerment. KNOWLEDGE is their power of safety and protection.
674,Should my wife and I seek any kind of counseling if she is convinced our marriage is over and has turned romantic love into platonic love?,"Hi Portland,This must feel like your world is turned upside down, for your wife to declare her confusion, followed closely by resignation, followed closely by a new ""friend"". I get how upsetting this is.If I was your therapist, I'd want to explore this a good deal, because there are several possibilities concerning what might be happening. Be careful not to jump to conclusions. Sometimes people have been slowly ""falling out of love"" for a long time, and often this is due to some (perhaps unnamed) unmet need in the marriage. She may have been coming to this point over a period of time, and has only finally said so. It's also possible that your wife is going through some temporary crisis...she's changing and personally unhappy and blaming the marriage for it. Only she can help herself through this (she could get the help of a therapist, but it's not your place to tell her to do this). Or, it's possible she's met this new ""friend"" and her attachment to him has clouded her view, or clarified something for her.  Right now, it's important that you respect your wife's decision to separate, if she's asking for that. We can't trap people in a marriage. If she needs separation, or distance, then it's respectful to give her that.That doesn't mean that you have to give up on the marriage right now. I would seek the support of a therapist who can help you sort out what YOU want; whether it's to move on with your life, or wait patiently for a period of time. I can't predict what will happen here. But you can find out what the best path for you is. I wish you the best."
675,Should we put off kids until my husband is mentally cured?,"Probably the more important questions to answer concern how much confidence you have in you and your boyfriend becoming parents, how you each feel about the influence of his being banned from seeing his current children, and be clear about the circumstances that led up to the decision of him not being permitted to see his kids.Don't allow some random professional to pronounce your boyfriend as cured.  A relatively qualified therapist would never make this call.Psychological and emotional tensions emerge from our relationships within families.  You and your boyfriend are in a position to set a strong foundation for having children, assuming each of you wants children.Childhood issues, your boyfriend's, anyone's, are more likely to go away when new patterns of interacting emerge.If the two of you are engaged in setting a secure relationship as future parents, the disappointments and hurt from the very early years, will be replaced by better ways of interacting."
676,"Sleeping, Anger and Anxiety","Hi there. I have to commend you on reaching out to get some answers on why you are feeling the way that you are feeling. A lot of people secretly go about their lives every day feeling this way because they are too afraid of what the answer might be.First off, what stressors do you have in your life right now? Financial, relationship and unemployment are all common stressors for people. They can often make it difficult for us to sleep at night due to the constant racing thoughts and wonders of how you will deal with it all. Secondly, do you have a history of depression or does depression run in your family? Some of the symptoms listed here in this question (i.e. trouble sleeping, constant fatigue, too much sleep, anger & anxiety) are all common symptoms of depression. Often times, these symptoms can be overlooked and mistaken for ""just being tired."" Furthermore, it's important to ask yourself, if you are feeling worthless, problems with concentration and recurrent thoughts of death. If you are having these symptoms, please seek help IMMEDIATELY. Lastly, considering your stated symptoms I would recommend reaching out to your Doctor for further consult. It's always better to be safe and the earlier you catch the symptoms the faster you will get to feeling better! do Some helpful tips for the your Doctor would be to monitor your sleep habits (i.e. how much or little are you sleeping), make a list of your triggers for your anger outbursts as well as your triggers for your anxiety attacks. I hope this was helpful and the best of luck to you."
677,Some adult family members are acting erratically in my house,"Hi, This sounds like a very challenging and upsetting problem - good for you for reaching out! My first thought is, these two adults may have a sleep disorder that could be contributing to the urination in inappropriate places. Since they are adults, and you can't force them to seek treatment,  you might be able to suggest that there could be an underlying medical issue and advise they speak with a medical provider. . As far as what to do for yourself - set some firm boundaries. Be clear about the expectations of your home. Also include the positive and negative consequences should they decide to address or avoid this issue. I hope this helps you, your family members, and the pets!"
678,The Underlying Causes of Being Possessive,"Hi there. It's great you are able to realize there are other issues going on with someone who feels possessive. At the root of it is fear. Fear of losing someone, fear of being alone, fear of not being good enough. All those fears can lead to low self-esteem and feeling like you have to control other people so you don't lose them. The thing is, controlling other people only pushes them away. Vicious circle, right? What I would suggest is some cognitive therapy to change those underlying ways of thinking. You can start with this assignment. Write down all the things you think about yourself, positive and not-so-positive. Then rewrite those not-so-positive things so they are positive. For example, thinking something like, ""I'm too pushy"", can be rewritten as, ""I'm assertive and I go after what I want."" It can be hard to do since we tend to get ""stuck"" in our negative ways of thinking about ourselves. If you have someone you trust, you can ask for their help as well since most likely they see you differently than you see yourself.Finding a good cognitive therapist can help you further, but if that's not an option for you right now, there are lots of self-help books and websites that are out there. You've already taken the first step, so keep moving forward."
679,The child I nanny hates me!,"It doesn't sound like he hates you, just misses mom and dad in the mornings. You could validate his feelings by saying something like ""I know you want to see mom and dad right now, but they are working"" and then give him a couple options of things that may take his mind off of it. This could be choosing what he has for breakfast or playing a game of his choice. If possible, it may also be helpful if you could create a routine in which he stops by mom and dad to say good morning. If this is routine, he will come to understand that he will be able to see mom and dad for a minute and not become anxious about seeing them."
680,The girls at my coming-of-age party don't like their dresses,"How did you find out that the girls aren't happy with their dresses?Did you hear this directly from one of them or is this third hand information that someone else told you about one of the girls in your party?The answer matters because gossiping instead of directly telling you about a problem, is a problem in itself.I suggest a conversation with the entire group of girls in which you tell them how you actually are feeling about their opinions about the dresses.One topic you may consider bringing up is what everyone expects to get out of the party.  Are they coming because they like one another and wearing a dress in which the girl is happy, is only one way of having fun together?You may learn a great deal as to the difference in values about a quinceaña among you and your friends.I hope you'll have a fun party!"
681,The love of my life wants to try getting back together with her child's father,"That sounds really heartbreaking. It is tough falling in love and not being able to dive fully because of complications on the other side. It sounds to me that you are doing exactly what you need to be doing by taking ""care of myself"" while the rest sorts itself out. While I admire your desire and courage to stay friends - the ""extreme pain"" that you mentioned may make this too challenging and at odds with your taking care of yourself. Since there is no commitment on her end to give it a shot with you I would make sure that you really honour your own feelings about what feels right to you so that you don't end up feeling strung along or resentful. Make sure that you lean on friends and family at this time - we need all the support that we can get when we are heartbroken."
682,The organization I work for has told me I cannot go to my 12 step meetings,"You definitely want to make sure not to inadvertently create an inappropriate dual relationship with a client. In fact, it is not uncommon for state regulatory boards to determine that a clinician and client being in the same 12 step group is professional misconduct. You might want to consider attending a 12 step meeting that is located in a different community than the one you work in.  Another option would be to look for one-on-one or small group recovery support."
683,There's this girl I've been dating for months,"It can be really difficult when someone you care about doesn't feel the same about you. The most important thing to remember is that you can not make her feel a certain way.  There is nothing you can do to force her to want to be in a relationship with you.In the end, if she ""just wants to be friends"" then she's probably not the right match for you.Remember, every relationship ends - until that last one that doesn't.  And that is how it's supposed to be"
684,Thoughts of afterlife causes anxiety,"You might be surprised how normal you are. Anxiety is incredibly common and while your particular type of existential anxiety might be unique to you - it is very difficult for most people to really comprehend what happens after we die - regardless of the religious or philosophical belief systems we hold. It is the ultimate unknown and some philosophers and psychologists believe that at the root of our day-to-day anxieties is the fear of death or fear of the unknown.  Just as it can be really hard to comprehend the ending of life it can also be hard to comprehend an eternal existence. What these both have in common is that we are imaging a future that is ultimately unknowable and this unknown can provoke a lot of anxiety. Mindfulness based practices like meditation - maybe there is something like this in your religious tradition - can be very helpful in making peace with the unknown in the present moment. The more we can learn to live in the moment - the less we get hung up on anticipating outcomes for our lives that may never come true. Mindfulness practices can help you ground, be where you are , relax and regulate your nervous system so that you are able sleep and recuperate, and train your attention to focus on living the life you want to live now - rather than worrying about what happens after you die. Having said all that - it can be profoundly helpful to speak with someone about your anxiety - especially when you feel haunted by it, worry that you are crazy and can't get to sleep. There are lots of good therapists out there who can help you with your anxiety."
685,Unethical Therapy Practices,"This sounds like a potentially serious situation. The most important thing is to make sure the child is safe.  If you suspect that a child is (or has been) harmed, I would strongly recommend that you report your concerns to your local law enforcement or to Child Protective Services. If you don't think that a child is in danger, you can still report your suspicion of counselor misconduct to the state regulatory board."
686,What are some physical signs of psychosis?,"Do an internet research on psychosis symptoms and see if you have several of the symptoms.  If you do, seek a medical evaluation from your primary care physician.  There are great medications and psychotherapy that can help you live your life to the fullest.  There a many people who are diagnosed with psychosis and living a productive life."
687,What are the best ways to reduce anxiety?,"Something to remember about anxiety is that it's a useful and necessary response to stressors, and we all have a level of anxiety that falls somewhere on the spectrum from very slight to very overwhelming. Anxiety is our brain's way of prompting us to deal with the stress in our lives by getting us geared up for action. Some helpful ways of managing anxiety are actually very simple. The first I'd recommend is a calm breathing technique - breathe in for 4-5 seconds, and then out for 7-8 seconds. Try to repeat this for 3-5 minutes. Another suggestion is to pay closer attention in the moments you feel the physical symptoms of anxiety and see if you can describe - without judging - the sensations to yourself. Try to be very specific, such as ""my palms are feeling very sweaty, and I can feel the slight tightness and fluttering in my belly of the butterflies."" Then try to sit with these sensations without deciding if they are good or bad - just experiencing them as intentionally as possible.  Combining the calm breathing with this technique can also be very helpful. If you feel that these techniques don't help and your anxiety about everyday stressors are inhibiting you from being able to engage in life the way you want to, then I'd highly recommend going for an assessment or even just consultation with a professional. This professional can help you determine if therapy/counseling would be helpful for you to develop additional skills for managing those interfering anxiety symptoms."
688,What are the long term effects of losing one's adopted mother?,"The true answer is, ""no one can really say with certainty"".The variables are the way this child absorbs and adjusts to these significant changes in their life.  All anyone can do is guess at this point and there's no good reason to guess.The only general certainty is that the adult whom this child becomes will have had a profound encounter with the biggest types of human losses a child can go through.Some people become great teachers, therapists and philosophers who have this background.  Some give up on life and hide away from others.The best anyone could do who knows this child is to offer love bc this is the greatest guarantee to show there are good people on this earth."
689,What are the skills needed by a counselor?,"Here is a list of skills I use every session, and a short explanation of what they are:Reflecting: Paraphrasing what clients have said so that they know you understand themValidating: Helping clients to know that their point of view is valuable and rationalClient-centered talk: Maintaining focus on the client in therapy sessions, rather than a therapist talking about themselvesAttending: Nonverbal or verbal cues that indicate I am listening to a client (i.e., nodding, leaning in, affirmations)Reframing: Helping a client to see a problematic behavior or situation in a different way (usually only works well after they feel heard and understood)"
690,What can I communicate with a person who is sensitive to negativity in a disagreement?,"With any type of criticism, it is usually best to introduce the topic at a neutral time, ie: when both of you are relaxed, with no current stressors involved, having fun, etc.  Begin with a non-judgmental reflective comment about a recent bothersome event, as if it were just then crossing your mind (therefore not something you've been consumed with ruminating over - eases the impulse for him to dive straight into defense mode).Then share how you felt at the time of the event.  Just say when.... I felt kind of hurt / shocked (or whatever the feeling was).  PERIOD.  THATS ALL YOU SHOULD SAY.  Wait for him to respond to your matter-of-fact statement.No matter what his response is, stick to your same message - don't get overwhelmed by trying to rephrase or explain your view as that will likely set you up for continued arguing.  You can even add, ""I agree I could have misunderstood  it (event).... I just know it made me feel uneasy.""Here you give him little wiggle room for a debate.Good luck & I'd love to hear how it goes!"
691,What can I do about my boyfriend being so close with another girl?,"I wonder if you could have a conversation with your boyfriend about how you are feeling. A few things may help with that:Try having the conversation you are both able to have a conversation about something that is important (for example, not during a commercial for a TV show)Maybe your boyfriend will be willing to listen to you for about five minutes asking questions to learn more about your experience, kind of like an investigative reporter wouldSee if your boyfriend is able to capture the essence of what you're saying by summarizing it for youRemember that hearing you and following what you're saying does not mean that he agreesAlso consider if there are events in your past that are affecting the way you are looking at this relationship between your boyfriend and this other girl (we all bring our own histories into relationships and we unconsciously expect that what has worked in other relationships will work in current ones)Then you can switch so that you can hear more about what he is experiencing (for example, what it is that he likes about her)Also consider having a discussion that if one of you becomes very emotional and needs a break from the discussion, discuss having a timeout that will last for a certain time frame (usually between 15 minutes and one hour) and then come back to continue the discussionRemember that the goal here is just to learn more about what each of you is going through, not to find a solution right awayThis can be difficult. Consider working with a couples therapist to discuss it together."
692,What can I do about my boyfriend insulting my body?,"My first thought was that I wondered what changed recently. Is he open to having a discussion about this so you can ask questions such as that one?It's possible that he does not understand the degree to which it hurts you.Try asking if there is a time that would be good to have a discussion that is important. I don't know how well the two of you have communicated over the last year, but if you are concerned about this turning into an argument, you may consider asking him to just listen to your point of view and see if he is able to summarize it correctly. Then you can listen to his side of the concern."
693,What can I do about my boyfriend's verbal abuse?,"Because of the way that you say your boyfriend is only calm when he is drinking and you have concerns about flights, it would probably be most helpful for you to speak with a local therapist so you can have specific conversations about what happens during these fights.When you do ""everything right,"" are you saying that you don't argue? It sounds a bit as though you are trying to read each other's mind without being able to communicate effectively. I recommend working on this with a therapist, though (even if you end up going without your boyfriend to sessions), so that you can talk about specific strategies and what you can do when he is not calm."
694,What can I do about my children blaming me for their addictions?,"Blaming others is one of our greatest coping mechanisms.  It is not just for addiction, and often we blame the ones closest to us.  You can not stop them from blaming you, you can stop yourself for taking on the burden.  We are all in charge of the choices we make.  No one makes us do something other than our self.  We choose how we internalize and react to situations.  I would find a good therapist who understands family dynamics and addiction to help you cope with your current environment and help you move forward."
695,What can I do about my dad being on drugs?,"It seems like you are going trough stages of grief, since the inability to see your father causes you similar feelings as if you had lost him.  Perhaps you could send him letters expressing your feelings and hopes.  But do understand that if he is under the influence of drugs he might not be able to empathize with your feelings or react in the way that he would have done so in the past.  As the issue evolves find a therapist or counselor to help you work on letting go of that anger and stress, which may affect you negatively.  Find forgiveness so you can have a relationship with him in the future.  ¿Qué puedo hacer con mi padre usuario de drogas?Mi papa está usando drogas muy malas, y no estoy autorizada a verlo por lo que me puede hacer a mí y a mis hermanos.  Esto afecta mi vida tremendamente.  Me causa coraje  estrés.Parece que estas pasando por estados de luto, ya que el no poder ver a tu padre causa sentimientos similares a cuando hay una perdida.  Tal vez puedes escribirle cartas expresando tus sentimientos y esperanzas.  Pero comprende que si el está bajo la influencia de drogas puede que no sienta empatía o te responda como lo solía hacer.  Mientras el problema se resuelve busca un consejero o terapeuta que te ayude a trabajar en resolver los sentimientos de coraje y estrés, trabaja también en perdonarlo para que puedas tener una relación con él en el futuro."
696,What can I do about my dad?,"If you're actually able to afford to move out and support your own life, then this is a reasonable choice.If you're not in such a position and must continue for a while to live w your dad, then emotionally protect yourself from him.Doing so is much more difficult than maybe it sounds.Do you have privacy in your house and can you spend more time in a self-created safe space than around your dad?Also, limit the amount of dialogue you have with him so you don't offer him a chance to feel invited to criticize you.Are there other people who live in the household w you and dad?If yes, then are they similarly called names or are you singled out by him? What do the other family members do when they hear your dad calling you names?Is it possible the other family members don't realize how hurt and upset you are by your dad's behavior?If yes, then make a project for yourself to tell the other family members that you suffer from your dad's name calling.It is possible the other family members will step in and tell your dad to stop.Not necessarily that he will stop.  Knowing the others support you emotionally and find you credible is helpful on its own."
697,What can I do about my depression and anxiety after trying so many things?,"Is it possible you simply didn't mix well with the particular therapists with whom you've worked?   If this is possible, interview a therapist before  starting therapy.   Then you will be choosing a therapist who feels compatible with your way of seeing yourself and your life.Also, therapy isn't for everyone.Read about the different healing modalities and see if one of these speaks to your interest in feeling better.What matters most is finding among all the legitimate healing methods, what you believe will be effective."
698,What can I do about my family not accepting me as bisexual?,"Hello, and thank you for your question. I am very sorry that this was your experience with your family. I truly wish I could give you some things to say to them that would change their reaction, but unfortunately I can't do that. Their acceptance of you is a journey, just like coming out is a journey for you. Sometimes families initially respond this way, but after time they become more accepting and even supportive. Unfortunately, there is no way to know for sure if that will happen. So, here are a few things I would suggest:Surround yourself with people and things that remind you that you really are okay as you are. That won't take the place of your family's acceptance, and I won't even pretend that it would, but it may help during those days when it hurts the most. And that is really important. Patience is not something that many of us are really good at, but this type of situation sometimes forces you to have some. When families first learn something like this, they may go through a period of shock. And then sometimes even grieving. They may even be worried if they are of a particular religion where being bisexual is forbidden. These things can take time for them to reconcile, so it may just take some patience. If it is safe for you, try to talk to them, but if it becomes painful or hurtful then you have the right to walk away. I do recommend setting up some personal boundaries for yourself, and perhaps learn some assertiveness skills if you feel you struggle with them. The reason I feel that this is important is that people sometimes take a lot of abuse from family members and friends in times like you're describing. They may want to be accepted so much that they put themselves in hurtful positions over and over again hoping that their families will come around. They may, or they may not. And if they don't, you deserve to live a life free of abuse and to feel confident and assured of who you are. To be surrounded by folks who remind you of that. If you start seeing this pattern and you are struggling, chatting with counselor may be a great idea. I am bias probably, but I think chatting with a counselor is ALWAYS a good idea. :) Hope this helps. Be well. Be you. Robin J. Landwehr, DBH, LPC, NCC"
699,What can I do about my fiancé putting his family first before our family?,"Congrats on your upcoming wedding!Have you told the thoughts you write here, to your fiancé ?This is the place to start since you clearly are unhappy with a part of his and now your life, which will be with you for quite some time."
700,What can I do about my partner's parents not liking me?,"Maybe you can talk with your partner about this first look at the different elements of a possible conversation in the future. If you are at a place where you are willing or able to disclose the reason that you left your ex, that could be one element of the discussion, but it doesn't have to be.I don't know how long we have been together with your current partner, but perhaps his or her parents would see you for who you are and make their own opinions over time. That may be a discussion to have with them as well.Hopefully your partner will be a good sounding board before these conversations."
701,What can I do about my roommate's drinking problem?,"It does sound like your roommate may have a drinking problem, and the short answer is that you can't do anything about it, only she can. We can't change what other people say, think, or do. We can only change our reactions. It does sound like your roommate may be having a hard time. You can suggest that she enter counseling or therapy. You can reassure her that you like her (if that's true), but you don't have to pity her."
702,What can I do about those people that are so misunderstanding and judgmental?,"I agree with you and this is emotionally painful to watch or be on the receiving side.Depending on who is the person doing this and your relationship to them, it is possible to kindly point out that the person may unnecessarily hurt someone's feelings.If you express your thoughts and give your guidance, then whatever the person does afterwards, you have the peace of knowing you tried to redirect this behavior."
703,What can I do if I need to talk to someone but I have no money?,Good question. There are resources out there - people to talk to. I'd try going to this link and calling the free 24/7 hotline: http://www.suicidepreventionlifeline.org/
704,What can I do if my coworkers accuse me of mood swings?,"If this is a concern of a few coworkers, make sure it is not something they see but you don't admit to.  Employers can ""suggest"" or something ""stipulate"" in continued employment with them  for you to go to their Employment Assistance Provider (EAP) if they have noticed the same behavior and concerned of how it is effecting productivity or employee relationships.  No one wants to work in a environment which they consider hostile.  Employers can be held responsible if they do not take action.Couple of things you can do...Ask a coworker in which you trust and respect if what others are saying is true?Seek professional help from your primary care provider or counselor if mood swings do exist."
705,What can I do if my parents refuse to acknowledge my anxiety and self-confidence issues?,I'm sorry to hear that you are unable to get through to your parents. It sounds like you are experiencing a great deal of anxiety that needs to be addressed by a professional (despite the fact that you are unable to at the moment). I would recommend talking with another adult such as a school counselor that can offer you support in this area. Perhaps they can work with you on your anxiety issues and schedule a meeting with your parents so that he/she may help mediate the conversation with them.If you are unable to reach out to a school counselor maybe you can try a member of the family such as an aunt or an uncle that feels comfortable addressing the issue with your parents. Sometimes it helps hearing it from a third party before the situations is taken seriously enough.Good luck!
706,What can I do to help my dad stop drinking?,"More information would be needed for me to accurately answer this question, such as your age, whether you live with your dad or not, and what other family members live in the household. Something like this, alcoholism, is a whole family disease. In other words, family members often unknowingly contribute to the alcoholism and enable the alcoholic to continue the destructive behavior.First of all, you can’t make your dad do anything, and constantly nagging him or begging him to stop is just going to make him defensive and make this worse. Nobody can change another person. What you can do is change how you react to him and the things that you and other family members do for him. Research codependency. There’s a great book called Codependent No More. There are a lot of articles on the internet that you can read. In short, you have to stop enabling him. Like I said, you cannot control him, but you can control yourself. This means do not buy his alcohol. Do not make it easy for him to get. Don’t loan him the car keys or pay any household bills for him. Don’t call in sick to work for him or make excuses for him in any way. Do not bail him out of jail when he gets arrested. He needs to be responsible for himself. This may mean losing his job or losing his driver’s license. This may mean that he loses his family if he doesn’t stop. What you and your family can do is set boundaries about what you will put up with. It is his choice to drink, but it is your choice to put up with the behaviors of his drinking. A lot of people go into rehab because their spouse said if they don’t then they are getting a divorce.If you are an adult and you don’t live with your dad, then the best thing you can do for him is STOP doing things for him. If you are a child who lives at home with him, then this could be a case for child protective services. In my state this is called DHS. A report is made to this organization for child abuse or neglect. Substance abuse in the home qualifies. Of course, alcohol is legal and when consumed in moderation, there is no problems. The problem will be the result of his alcohol consumption. Does he drive with children in the car while intoxicated? Is he left to care for minors while in an intoxicated state? Are there any domestic violence issues due to his drinking? This could be a reason for the authorities to step in. You can look for a local meeting for family members of alcoholics. They are similar to the AA meetings that an alcoholic should go to, but are for the family members. They can help you."
707,What can I do to keep my relationship as good as it could be?,"You may already be doing as much as possible for your relationship.Each of you are 50% of the relationship.Is the 50% which your GF contributes to your relationship, based on the same understanding of the couple's problem, as you have?Maybe a good starting place for the two of you to talk about is defining what problem the two of you have as a couple.This way, each of you will be able to know if you have similar values and definitions of your reasons for being together.Depending on what you each expect from your partnership, you each will clearly know whether, and then how, to accommodate the other person.These discussions stir a lot of emotions in each person, so that sometimes staying clear minded becomes very difficult.  You both will likely feel like talking about these matters more than one time.Consider utilizing a professional, credentialed and licensed therapist who would help the two of you stay on track with examine your emotional connections in a fair and safe way.Good luck with understanding and appreciating your relationship!"
708,What can I do when I can’t stand being alone?,"Having time all to yourself may be necessary so you have time to reflect on your own identity and values, become more clear on what matters most to you, and with this increased self-understanding, be able to attract people who will feel like satisfying friends.Having a relationship with someone whom you push away and are pushed away, with someone who is irritating, seems to have limited benefit for each of you.Maybe you are together from fear of being alone, and being alone is exactly what you may now need in your life in order to draw more favorable people to you."
709,What can I do when I feel like I'm not using my potential?,"Being stuck in life is difficult, especially when you are feeling it in many different areas of your life. So you if you are ready for a change... time to make one! Make a list of the resources in your area--community colleges, friends, free classes, volunteer opportunities etc. Make a list of your passions and absolute ""no way"" things in life. Make a 5 year plan... where do you want to be in 5 years... then start breaking it down ... what do I need to do this year to make it to next year. Break that down into months... check in with friends/families/co workers etc to see what they see in you both good and bad. Take a deep breath and choose 1 thing to work on to get better in life according to them. Seek out any free training/counseling on career changes and life changes. You already began this by asking this forum for help Awesome! Use the peace and calm you find in meditation to spring board you to make some changes in your behavior--try new things, change poor choices etc. Use the meditation to give you peace while you make the changes. Good Luck!"
