,Questions,Answers
569,my boyfriend wants to know every details of my sex life,not in my book you are only two months in at this early stage this is a bit of a warning sign if he cannot accept or feel comfortable with who you are and decisions you have made there's already a level of discomfort here that should not be ignored no he does not have the right to penalize you or punish you not just for past thingsnot for anything what he does get to do it tell you how it affects him sureif he feels uncomfortable or needs reassurancelisten to those things but if he does not dig who you are maybe he can walk the other way
570,my boyfriend's family expects him to take them on dates and he does not think anything's wrong,well then you learned something new about your boyfriendare you fine with having a different opinion than him and staying togetherthink over how major a problem this is to you and if it is reason enough to leave the relationshipthere are always plenty of areas of disagreement between partners in a relationshipthe key to being happy is to know which ones you can accept and which ones are beyond your tolerance with which to livealso an early step would be to directly tell your boyfriend your opinion   he may be willing to change his ways to satisfy you
571,my brother is an addict he has does nothing but ruin my family i do not know how to cope with it anymore,i think the best thing for you is to speak with someone on how you can best cope with the situation  it can be challenging living in a household with someone who is currently addicted  it is also important that you realize that you can only work on yourself  other individuals need to take the same accountability  enabling often happens in households with addiction it can be a challenging environment to live in
572,my brother never hangs out with me anymore,hi zionsville it is so sweet that you have a special relationship with your brother you will always have that you know he is doing what's natural at his agespreading his wings and looking for love you may be heading into that zone soon too but i get that it is weird that he is there before you and you miss himtry to respect your brother's autonomy wish him well be friendly with his girlfriend and it is also okay to say hey bro i am still here when can we hang out
573,my brother's exgirlfriend does not want her son to see us anymore,hi tampa i get that this is a loss for all of you you have bonded with this child as a result of the significant time you have spent with him he is a lucky boy to have had you all taking care of him certainly it seems that his mother might not be making the best decision for her son if you are willing to maintain the relationship it would be good for him to still have that contact in my book the more people loving a child the better but ultimately she has the right to make these decisions to oppose her will not likely do any good you can focus on grieving this relationship and supporting your brother through his loss as well
574,my child urinated in his mother's drink,well it is certainly unusual and potentially could be cause for alarm it is a passive aggressive act if done intentionally so i would wonder if this child is trying to say somethingi think without any context however or sense of whether there are other signs of disturbance it is impossible to say what's going on if there are other signs of distress or very unusual behaviours you might bring the child to someone who can assess him properly
575,my companion tells me he wants nothing to do with me,your partners obviously very confused when it comes to love sometimes people shy away from good and positive relationships and companionship because their afraid they know that it is something worth holding on to but most feel they cannot handle it and cannot meet up to their partners expectations your partner loves you but must have fear that keeps standing in his way it could also mean their afraid of getting hurt or disapointed in the long run  give your partner comfort and reassurance that they can come to you to confide in you about anything that may be bothering them
576,my dad is mad because i identify as a male and i was born a female,maybe this is emotional abuseit certainly is irritating and annoying to be yelled at for being yourselfmaybe at a time when he is not yelling you can bring up the topic of your own willingness if this is true to discuss questions he has about your genderthere's no guarantee he will not start yelling midway through a dialogue like this  only then you will be on firm ground to excuse yourself from the conversation since you already explained that you are willing to talk with him and not to be yelled at by him
577,my daughter calls me crazy and i’m not sure how to handle that,hi arkansas your situation sounds like a case of parental alienation your expartner unfortunately has the power to say things to your children that poison their relationship with you it is a form of woman abuse and child abuse he is likely doing this to hurt you and have power over you and he is not considering how it is affecting the kids i have seen this happen in many families parents who once had a strong loving relationship with their children suddenly feel abandoned in favor of the other parent in some cases children actually stop having contact with one parent who is left bewildered and powerless it is your ex's job to support your relationship with your kids not try to destroy it while you cannot change his behaviours and i think you know that there are things you can do for yourself and your kids for your children you can refuse to enter into the war he is setting up he is trying to provoke you into acting crazy but you do not have to fall for this if you run around screaming he is lying it only makes you look more 'crazy' try to stay calm and do not put their dad down to them no matter how tempting it is one day they may be ready to hear the truth of your relationship with their father but wait until they ask trust that they have their own experience of their dad and trust that he does not have the power to destroy their love for you children in the long term lose respect for parents who denigrate the other parent they see who their dad is already i would bet but they do not know how to cope with that if he is the only one fighting a war you are helping them feel less trapped in a parental conflict do not engage on his level do not blame your children completely although i have to say that for them to call you names like crazy is not acceptable and you do not need to tolerate that disrespect try to deal with this behaviour without bringing their dad into it they are acting out their father's agenda likely because they instinctively see his weakness children often support the weaker parent rather than abandon them you get the worst because they trust your love but you can still have boundaries letting them abuse you is not the answer but have compassion for their position this picture is not their fault but as adults they can be held accountable for their choicesreassure yourself that you are the mom you know you are you do not need them to gush all over you in order to know that you made sacrifices hold onto the likelihood that some day they will come back and be grateful it may take a while you cannot rush it but they will see you for who you are your power is in giving them a consistently calm generous connected supportive mom who refuses to play games or be walked on i would recommend trying to connect with other parents who experience this phenomenon or a therapist who can reinforce these goals and help keep you grounded good luck
578,my daughter is in her 30s not married and pregnant how can i break the news to the family,hi new york there is no need for shame here no one's done anything wrong a pregnancy is a glorious gift to be celebrated i wonder what gets in the way of you celebrating your daughter's pregnancy are they excited about it i bet they are they have been together for seven years even if it caught them off guard the best thing for them and this new baby is to celebrate the joy of this new little person and their growing family if you are happy for them and help spread their joy how marvelous would that be for them as a familynew york i will be honest with you i hope that is okay i sense that maybe you are feeling judgemental towards them do you dislike or judge his struggle with mental illness do you see him as less than worthy because he has not worked i do not know for sure but i imagine maybe his anxiety and depression get in the way of working maybe he is on a social disability mental illness does not make someone less lovable or valuable as a partner he is getting help for himself and that is wonderful if your daughter loves him and is happy with him if he is her chosen man then they absolutely need your support not your judgement and if they struggle as a couple you know whatthey will need it even moreis this your first grandchild if not then i do not have to say this but if it isyou are in for the most amazing adventure of your lifetime you will fall in love so deeply with this child she needs thatthis baby needs your love and supportso you say to your family i have amazing news my daughter is expecting a baby i am going to be a grandparent i cannot wait
579,my daughter is not acting her age,this is certainly an important issue to look into it is always helpful to speak with the child's pediatrician since they are most familiar with the child's developmental history also children tend to regress behaviorally when facing events and interactions they feel to have no control over this can be as simple as a loss of a pet a recent move death in the family  andor as serious as sexual abuse and other things if you have not spoken to the school that can be a good starting point
580,my daughter will not stop stealing and lying,i would be curious about there potentially being some emotional or physical trauma in your daughter's history that she is struggling with physical trauma is usually easier to identify but emotional trauma can be feeling a lack of emotional connection in her important relationships having experienced bullying or some other emotional injury the fact that there are some defiance symptoms going on suggests that she might be in need of a safe place to process what she is going through and the potential issue with control or meeting emotional needs with food is also concerning i would recommend looking for a therapistcounselor who works with childrenadolescents in the area of addressing trauma for an assessment they may be able to ask the right questions to see whether trauma is truly the issue
581,my daughterinlaw is smoking marijuana while pregnant,have you reached your own conclusions and reasons for these regarding the topic   when you feel confident in your own reasons for your conclusions then obviously ask your daughter in law for some time together and tell her what you think and your reasons for opinionsplan for this meeting according to the type of relationship you have with your daughter in lawsince your son will also be affected by the prenatal conditions of his child he may also be interested in being part of this conversationalso during your discussion find out the exact ways the morning sickness affects your daughter in lawit is possible that scheduling adjustments in routines can be made so your daughter has more time to rest or fewer responsibilities for a while until she feels bettermaybe you and other family members can lighten her daily routines so she has more time for herself to manage her morning sickness in a less risky waysending good luck
582,my ex left without fully explaining but i feel broken and empty,since you realize your sense of trust was broken withdrawing from close relationships makes sensethis may be your self giving you natural time to recuperate from emotional painalso it is your chance to think over how to handle yourself differently in future relationshipsmaybe this process requires more time than you would likehaving patience is very difficult when a person feels hurta therapist of your own may be a good idea so you have someone for guidance and to chart your progress w youthis may feel less lonely and help you tolerate the waiting period till you are better
583,my exboyfriend and i broke up about 3 months ago and now he wants me back,finding the right person is a tricky thing to do why did you and your ex break up 3 months ago in relationships with others you get to see a reflection of yourself sometimes you may enjoy that reflection other times it may not feel so good i am not sure where you are in your life and relationships and what you do from here depends on what you desire more of in your life but i am not simply talking in the moment desire i am referring to the direction you want your life to go if one of these guys was to support youwho would help you reach your dreams and who would you enjoy spending time with it is complicated and no one can answer the 'what to do' question but you slow down tune into your heart listen
584,my exboyfriend is with someone new and it hurts,i am very sorry for the pain you are suffering losing the most significant person in your life is extremely painful and breakups are often equated to a death there will certainly be a grieving process that you go through and time passing will allow the hurt to subside with that being said seeing a therapist is highly recommended as it sounds like continuous support may be necessary for healing to take place anytime sadness causes thoughts of suicide or self harm it is important to get help immediately a therapist can help you by validating your feelings and what you are going through while also working with you to move through the grieving process adopt new hobbies social outlets and goals for your future while starting over and trying out new ways of being may seem like a daunting task it will only make things easier and give you a sense of hope and purpose for your future with the new year right around the corner this could be viewed as a good time and opportunity to get reaquainted with yourself and set goals related to living a more fullfilling life hang in there with a support system in place and a healthy mindset things can only get easier best of luck to you
585,my exboyfriend put himself on a dating website because he thought i was not interested,it sounds like there is a bit of confusion regarding how you two feel about each other do you know what type of relationship you want with him a friendship only casual dating or an exclusive relationship i would encourage you to first figure that out and then communicate to him how you are feeling ask him to be honest with you about how he feels and what he wants from your relationship as well be mentally prepared for a variety of responses from him so that there are no major surprises by clearing the air and learning what your own and each other's desires are you can then move forward with a plan without that clarification there will likely be false assumptions unanswered questions and confusion
586,my exboyfriend say we are finished but still acts like we are not,that does sound very confusingand hurtful  you do not have to tolerate someone treating you in a way that hurts you  it may be helpful to decide where the boundaries are for you and to stay true to them in your interactions with him  you teach other people how they are allowed to treat you
587,my exboyfriend would not let me have my daughter because i did not know my stepdaughter's pickup details,hi i appreciate your mature instincts and strong efforts to draw clear boundaries in this very complex situation i agree that it sounds like the adult drama is unnecessary and potentially will affect the children children need adults around them to act maturely cooperatively and peacefully even when they do not like each other it helps them feel secure and lets them focus on learning and growing your exboyfriend seems more focused on his own needs in fact he demonstrates behaviours that are aggressive controlling and manipulative bordering on 'parental alienationg i agree this is a problemi also appreciate how protective you are of yourself at this vulnerable time with the pregnancy it is not unusual for pregnancy to trigger a need to conserve energy and reduce stress honour this instinct you have i will suggest a few things to you first to gather support around you professionally if you need it from family and friends and certainly from your husband if you two are on the same page regarding the children issues and your ex that will help he can help run interference when it comes to his daughter it will help you feel supportedknow that your ex's behaviours are not happening because you did anything wrong it is the way he operates  you cannot change him but you can stop blaming yourself for his immaturity and aggression you are correct that he will always be there and you can both accept this fact and also find ways to manage the situationkeep on defining clear boundaries you might sound like a broken record  but that is okay it is okay to ignore his efforts to pull you into an argument or power struggle it is okay to not respond to texts or other communications that are not vitally important it is okay to not let him into your house if it makes you uncomfortable it is okay to not engage with him more than is necessaryregarding his manipulative behaviours that reflect a tendency to keep your daughter from you i recommend you document these behaviours and incidents carefully and fully let him know what your expectations are simply and clearly and in writing  your daughter does not have to be aware i think you already understand that she needs to be protected from the adult conflicta professional therapist can help you with all of this i hope this helps get you started towards greater peace at least within yourself 
588,my family cannot stand me,i am so very sorry for how pressured and sad you feel right nowdefinitely all family members have an effect on the other onesfrom what you write your family members are not considering the effect their negative comments have on youalso keep in mind that each person is responsible for deciding to argue or find a different way to discuss a problem you are not in control of the other people in your familymore likely they take the easy way out and blame you for what they do not want to know about themselvesstay aware that the family's decision to target you does not mean that you are doing something wrong   certainly your existence is not wrong which is the degree to which the unfairness seems to have spreadwhat to do about it is read about family systems to see more explanations on how you are being unfairly treatedalso stay in touch with friends bc these are the people who value and respect you
589,my family says i have depression,i am alway wary of assigning a term to a feeling as often that term becomes more important than the feeling itself from the very little that you have written it is clear that you are going through something that has made you extremely low affected your selfesteem and motivation limits your enjoyment of formerly pleasurable activities and affects your feelings of selfworth all of these are aspects of being depressed though you can be depressed and still not have depression counseling is definitely a place where you can go and sort out why you have had such a sudden a drastic change to your mood sometimes our mood can be effected by changes in our routine losses or significant disappointments talking with someone will not only help you to better understand why you are feeling this way but they will also help you to ground yourself and learn strategies and tools to help you to manage your mood and strategize for the future i do hope that you will reach out feeling alone can be harmful over long periods of time as it can stop us from seeking out the support we need
590,my father has always been horrible to me,hi louisiana you got it righthe is supposed to be your father it is tough enough being adopted  what you do not need is to be verbally abused by someone who's supposed to love and protect you i do not know how old you are  or where your mom is but i bet there are other people in your life who treat you differently it is your right to spend your time with the people who love you properly that is a really important part of learning how to be happycarefully choosing who's going to be in your life it is tricky to put emotional distance between you and your supposedtobe father but it is possiblephysical distance  and emotional distance  i think you are already doing that part because you do not blame yourself for his words which is wonderful i do not know if he is evil  but he may be incapable of loving properly or lacking empathy as you suggest a good therapist can support you in these goals i wish you the best in your growth as an independent adult 
591,my fiancé cheated how can we mend our relationship,what makes love last how to build trust and avoid betrayal by john gottman is a great book for you both to start reading you may also want to invest some time and energy in couples therapy it sounds like there is a lack of trust in your relationship likely a hangover from your beginnings that would be helpful for you both to work through to truly be able to forgive and move forward
592,my fiancé is trying to hide that he is texting his exgirlfriend,oh chino i only have half the picture here so i will be cautious there's a chicken and an egg and i do not know which came first one thing i see clearly is that your fiance will always have to have communications with his ex because they have children can you accept that when suspicion and insecurity come along your job is to look at the big picture and the real picture is there any real evidence that he is cheating remember that texting his ex is not evidence alone if the communications are about the kids has he earned your trust if so then it is not fair to punish him for the betrayals of others he is not your ex reassure your heart that you are his priority if the larger evidence supports that at the same time you can let him know what your triggers are for example hiding his phone does not send you a good message right see this is the chicken and the eggis he hiding the phone because you have been overreacting when he gets a text  so let him know you will not blow up about him getting a text if he does not conceal or password his phone transparency helps build trust you have sensitivities and it helps you a lot if he is aware of them and willing to try not to do things that trigger fear let him know when you get scared and hopefully he will give you the openness and security you need in order to trust him and act as if you trust him  
593,my fiancé's exhusband shows up unannounced,the short answer to your question is no it is not okay for anyone to ever be doing this there's a lot of unanswered questions and other factors going on here that need attention nevertheless do not hesitate to seek out legal counsel andor call 911    ideally your fiancé would be able to speak directly to her exhusband and set reasonable boundaries that honor whatever legal agreements are in force resultant from the divorce and custody agreements the fact that she is afraid to say anything to him about his inappropriate behavior and that she has not been able to give you any reason for her fear suggests possible factors of past abusive behaviors entitlement andor codependence   i hope things work out well for all and i am confident a skilled therapist could help all navigate how best to set boundaries and experience greater healing
594,my friend had lied about every aspect of her life—what do i do,to be honest i think more information would be really important here because what you are asking could have a lot of different meanings consider making an appointment with a local therapist to discuss what you are going through
595,my friends accusing me of having problems,it sounds like your confused as to why your friends would be calling you a hypocrite when they act in the same manner correct communication is key to any relationship i would recommend speaking with your friends facetoface to address why they feel your behavior is concerning inperson contact is the best method of sorting out differences considering texts emails or any written response can be misconstrued be upfront with them and let them know that being accused of hypocrisy is hurtful and you feel it is unfounded if after speaking with them you feel that they have valid reasons for the way they are feeling maybe you can consider modifying your behavior accordingly especially if this friendship is valuable to you however make sure they are aware that there is a respectful way to address these issues and name calling is not one of them on the other hand if you feel that their reasons are indeed unfounded it may be best to distance yourself from the relationship not all friendships are healthy ones and it is important that you surround yourself with people who are an asset to your self esteem as opposed to those that hinder iti hope you are able to get this matter sorted best of luck
596,my friends do not put effort into our relationship,one thing i would ask is why are you still hanging with those  a relationship needs to be nurtured by both parties it is a dynamic fluctuation between two people i would ask you to question why you continue to remain together as friends i always believed that a relationship should emit positivity towards all parties involved if your in a relationship that is onesided it is inevitable that it will start to decompensate never travel with the circus never travel with fools everything in life should have some positive payout will things at times be negative of course they will but in order to keep something or someone in your life there should be more positivity than negativityhope this helps c
597,my girlfriend always brings up past events and talks negatively about them,have you tried to talk about the subjects of the past in the present at a time in which there is no heat between the two of yousince your gf would like to resolve situations from the past the best way to do so would be to talk about them  the more you try to avoid certain subjects the more likely they will come up between you at worse possible momentsif you can get ahead of the pattern of old topics coming up without your control then try scheduling a discussion about them  this by itself will show your gf you care about what she cares about and this may be one quality she would feel good about
598,my girlfriend broke up with me but i want her back what do i do,i am sorry to hear of these troubles i see a few issues here i wonder why you were both trying to get pregnant when the relationship seemed troubled some people think that they can fix a broken relationship by getting pregnant and all this does is bring up more problemsyou say you never treated her badly and i believe you people in a relationship can still be unhappy even when there is no abuse or mistreatment going on in fact giving too much of yourself to the relationship and not having a “self” outside of this relationship can be unhealthy it takes two whole healthy happy people who are that way when they are single to come together to make a whole healthy happy couple in a relationship expecting your partner to meet all your needs or to provide your happiness is not going to workthere are two books that i recommend you buy and read one is codependent no more the other is can my relationship be savedsometimes when you cling and try even harder to hold onto someone it makes you both miserable you cannot change her and cannot change her mind sometimes the best thing is to let go if it is meant to be you will end up back together again it seems like this is something that she needs to decide since she is the one that keeps doing the leaving i suggest backing off and letting her go maybe she needs time to clear her head and make up her mind if it is meant to be she will come back if not use this time to work on being a healthy happy you on your own
599,my girlfriend cannot stand it when i touch her,was your gf always this way with you or did her withdrawal develop suddenlyalso are there any other changes going on between the two of you in terms of feeling relaxed and at ease with each other enjoying each otherits possible her physical withdrawal due to her sensitive nature about who touches her and the meaning of touch reflects an underlying emotional hesitation about her feelings toward youthis can be either strong positive or negative feelingsshe may be fearful of becoming more intimately attached to you and withdrawsshe may be actually withdrawing and expresses herself through the amount of touch she wants from othersbest way forward as almost always in a relationship is to have a gentle conversation to open up the tension between the two of you
600,my girlfriend is always accusing me of cheating on her when i have not,we women really do tend to struggle with the comparison game and hollywood culture has not helped with romantic comedies and song lyrics telling us that when a man appears evasive there's something to worry about it is been my clinical experience though that most women value transparency and security in their relationships so you might try sharing a little bit more about your history with this woman for examplewhere did you meet herhow long were you friends before you decided to call it quits why do not you want to be friends with her  i promise this tends to matter to womenwere you ever intimately involved with or even attracted to herif your girlfriend can truly see that you view her as the filet mignon to the other womangs hamburger and that she is your favorite person on the planet and has nothing to worry about she may start to come aroundnow if she is more concerned that you might be taking this womangs calls behind your back while i am not typically a huge fan of sharing passwords or phone records you might print them off and highlight this female's number and show your girlfriend that you absolutely are telling the truthand if you really want to step it up i would be intentional about doing all the little things that you know your girlfriend loves that helped make her fall in love with you in the first place   bottom line  show your girlfriend why out of all the women on the planet that you could be with you chose her  and would continue to do so all over again  and why you love her as a person  this will help her trust what you are saying best of luck to you  tamara powell lmhc
601,my husband and i are separated i am so scared of getting divorced,major change frightens almost everybodydo not be so afraid of your fear that you let yourself beg and are willing to accept unhappiness as a standard in your marriageif you start considering that life can be better than what is current for you now new possibilities and ideas will start developing in your mindconsider finding a therapist so that you have private space to talk in detail about your fears and the new ways of seeing your selfa therapy relationship since it is safe and supportive will be a good balance to having been abused suffered and unhappy
602,my husband and i can’t talk to each other without arguing,hi newark it sounds to me like your husband is going through something and i think you understand that you might feel very helpless sad and disrespected at the same time he is changed it is unfair for him to blame you for his emotions his mood issues are about him not you and he is either not recognising that or not taking responsibility for it are you respecting yourself here by drawing appropriate boundaries you can let him know when you feel disrespected and what's not okay with youhe may be experiencing depression which often shows up as irritability in men it could be that he is not telling you something or he is unaware of his emotional processes you can try a i am really worried about you you do not seem happy and i do not know how to help you some things are happening that are not okay with me will you see a therapist approach perhaps you could go with him the first time  it is about a combination of compassion selfrespect and seeking professional help i believe i wish you well
603,my husband cheated before marriage—what can i do,this sounds very painful for youare you able to tell him how his flirting affects youmaybe he does not care enough to change and maybe he doeslong term if he continues this then usually people feel they have two choices put up with it which of course greatly reduces the sense of satisfaction in the relationship   or of course you can decide to end the relationship  this choice is quite significant now that you have a child together  give yourself plenty of time to think over the best outcome
604,my husband does not include me in the family,hi floridai get the sense that aside from this relationship you are quite isolated in general it is sad that you are feeling excluded at christmastime and family events while i would suggest that you do not really know what he or his family are thinking or feeling  he is certainly behaving in a very distant excluding manner and it is understandable that you would feel rejected and hurt how long has this part been happening has he always acted this way or is it more recent did something happen recently you mentioned doing stupid things to yourself and i do not know what that means if you are engaging in selfharm he may be confused about what to do and he might need some time to think and be separate but is having trouble talking about this part of the problem of course is that you do not know what's going on for him certainly you deserve the truth and if he does not want to spend time with you i would hope he would be honest have you been open to hearing the truth from him is there any reason for him to hesitate to tell you why he is being distant maybe you could ask him if you are ready to heari am glad to hear that you believe that you deserve a full loving relationship although it seems that moving forward might be difficult for you is it possible your happiness is a bit too dependant on this man i am just guessing based on what you have said here  it seems that it is possible your situation has led to some depression and i would recommend a session with a qualified therapist to help you sort this out you will need support even if the relationship is repaired best of luck
605,my husband does not trust me,i am sorry to hear about the trust issues in your relationship trust as you clearly know is essential to healthy relationships past indiscretions or dishonesty can damage this trust and make it really hard to confidence that these things will not happen again despite reassurances we tend to be very sensitive to betrayal and risks to our relationship security rebuilding trust takes time and effort for both parties on your end you may need to provide more reassurance and more concrete evidence that you are trustworthy gestures of transparency  and more patience and empathy for his fears on his end he may need to learn to be with his insecurities and fears and ask for reassurance about your love and commitment in ways that do not lead to criticizing you attempting to control you or limiting your freedom if you are not able to come to agreements about how to put his fears to rest without it negatively impacting your life i would suggest getting some professional help from a marriage counsellor or couples therapist
606,my husband is harsh towards our son and threatened me,i have had these many cases but in situations like this if it does get out of hand the police do need to be involved sit down and talk to your husband when he is calm and collective
607,my husband kept a huge secret from me,trust is a necessary factor for an intimate relationship to feel safethe person who must repair the trust is the one who has broken this trustthe best way to find out if your husband wants to restore your trust in him is to ask him this question  he may not be willing to meet your requestif he hesitates or becomes defensive about the need to restore your trust then ask him to think his decision through and tell him the serious consequence you are consideringask him to reflect for a few days or a week and then to address the topic againif you and he consistently find that he is unwilling to do anything at all to regain your trust then i agree you have serious thinking to do as to whether or not you would be able to live within a partnership based upon trust in which you do not trust your partner
608,my husband makes me uncomfortable about sex,hello and thank you for your question first i want to tell you how sorry i am for the experience you had with your parents that is a grief and trauma that is certainly hard to imagine trauma and grief can affect us in many ways and certainly deeply personal things like our sex lives it may be difficult for others to make the connection but it is there so for example if stress and trauma make you feel like you are not interested in sex a partner may take it as a personal rejection rather than response to stress trauma or grief if your husband will agree to it couple's counseling may be your best bet a counselor can help you with your communication and may be able to provide some education to your husband about trauma and how it can have an impact on intimacy if he does not agree to go it may be worth it to go on your own you still have a lot you are dealing with yourself and sometimes our personally therapy can influence others so it may be a good idea it is important to remember that even though you are married you have the right to make decisions about your body and that includes when you want to have sex with it i hope this is helpful and some of my colleagues may have ideas also be wellrobin j landwehr dbh lpc ncc
609,my husband only has sex with me once a month or less,feeling rejected and frustrated is a reasonable reaction to your experience with your husband i want to encourage you that his actions may have little to do with you and regardless of outcomes i hope you find the help you need to process through your pain and still have hope for your marriage   if your husband was to work with me i would explore with him his understanding of and experience with intimacy in relationship with others furthermore like other male clients of mine i would challenge your husband to secure an updated full medical exam from his pcp andor urologist in order to identify or rule out any organic issues which may be causing his apparent lack of desire for sexual intimacy if there are no physical issues per se i would encourage your husband to process further his family of origin storyline regarding rules roles sex and sexuality along with working through his sexual and trauma histories
610,my husband said he loves me but is not in love with me,i get it your husband tells you that he is not in love with you but oops he is changed his mind and will tolerate you for a while longer excuse me my dear it is okay if you expect more than that from a marriage maybe the question has shifted from whether he is happy in the marriage to whether you are happy in the marriage you say you love this man  who makes you feel like nothing i say it might be time to sit down with an individual therapist and look objectively at your marriage and whether it is working for you
611,my husband seems to be changing and i feel angry and hurt,it seems that you have been very disconnected from each other which naturally  could contribute to symptoms of saddness and even depression obviously something has shifted which you do not understand therefore  perhaps you should consider attending couples therapy to help work through your concerns and feelings  it would also be beneficial to assess if in fact any depression or other underlying issue is going on communication is so important in any relationship and the manner in which we express ourselves to our partner can either invite curiosity and emotional connection or shut down connection imago dialoguing is a helpful tool for couples for communication as it teaches  validating and empathic listening to better heal disconnection
612,my husband seems to end his relationships with women whenever he has an infant,this sounds really difficult and i can understand your motivation to get to bottom of why this behaviour has occurred  especially if your husband continues to have a relationship with you and your children with that being said  relationships and mental health are very complicated and you are unlikely to find the answers you are looking for in order for someone to be diagnosed with a mental illness or in order for them to identify what leads them to fall into particular patterns in relationship  they would need to be willing to seek help and honestly talk about their challenges something that you say your ex is not willing to do  while it might be a relief to understand what is going on with him  it might be more comforting for you to get support for yourself in processing your feelings and everything that has come up for you as a result of his choices
613,my husband treats me terribly,hi texas thanks for your honesty it helps me know where to go in answering you what strikes me in your question is that you describe several ways in which your husband is hurtfulabusivecontrolling with you and then you ask should we call it quits we i wonder if maybe the first step is for you to start seeing this decision as yours rather than yours together the way your husband treats you is not your fault texas your lies are a natural and normal way of you avoiding situations and encounters that feel unsafe for you the problem is not your lying the problem is that you do not feel safe enough to be honest with a person you are supposed to be able to trustthere's an analogy that i sometimes use i do not know if this is scientifically true or simply a useful story but it is powerful either way so i will tell it to youif you take a frog and drop it into a pot of boiling water the frog will jump out immediately knowing instinctively that if it stays in the pot it will die if you take a frog however and put it in a pot of cold water and slowly slowly heat it to boiling the frog will boil to death because it will fail to recognise the moment when it no longer has the energy to jump out of the pot by the time it realises it is dying it has lost its strength it is called learned helplessness when your power or your voice has been taken away for a long time you get used to that and you fail to see the options that are available to you you have a toddler and you may be under the impression that staying in the marriage is best for the child in my experience and what research backs up is that children first and foremost need a safe environment and parents who are happy you are likely underestimating the effects on your child of living in a home with woman abuse this is a complex picture and if you were my client i would want to get you to a stronger place emotionally where you are seeing the situation clearly and gathering resources and supports before you make any big decisions but i do see that there are decisions that are there for you to make that can lead to a happy life for you and your child i sincerely hope you seek professional help with either a shelter for abused women or a therapist i wish you the best
614,my husband wants a divorce after i was diagnosed with severe depression,wow that is tough there is nothing worse than fearing abandonment when you are already struggling with depression it sounds like you are still wanting to work through whatever challenges you and your husband are having but your husband may not be on the same page i would encourage you and your husband to seek professional support if you have not already while depression can put real strains on a relationship relationship problems can lead to or contribute to depression and there may be some real benefits to both of you in doing some couple therapy with that being said  if your husband is not willing to do therapy or is clear that he wants the relationship to end then i cannot see what choice you have but to respect his decision as you mentioned this does not mean that you have to feel okay with the decision  as i am sure you would not  but ultimately loving one another and staying in committed relationships is a choice that we each have to make if he is wanting to leave  this could make things a lot tougher for you i would encourage you to seek professional support for yourself and reach out to lots of friends and family you do not need to face depression alone  nor should you have to we all need support at tough times like these
